id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7454283,Cozy studio in int'l residence 6B,23082521,Serenia,,Saint-Josse-ten-Noode,50.85512322148238,4.368957994887719,Entire home/apt,29,3,1,2015-07-26,0.05,41,283
4324679,"Luminous, Bright and Quiet Room with Garden View !",5168736,Luca,,Saint-Josse-ten-Noode,50.85427783791245,4.369877726058373,Private room,43,3,44,2017-04-24,1.43,3,270
8420560,"Studio 1-2p, Botanique & Center, t5",23082521,Serenia,,Saint-Josse-ten-Noode,50.85424114666276,4.368771683096383,Entire home/apt,39,4,3,2015-12-05,0.16,41,302
14891710,Cosy room(+private bathroom)in a traditional house,48907943,Sandrine,,Saint-Josse-ten-Noode,50.85159515515554,4.377344715120895,Private room,23,2,11,2017-04-17,1.35,1,6
9484664,PERFECT LOCATION & QUALITY APPARTM.,49156965,Ayhan,,Saint-Josse-ten-Noode,50.85706166571037,4.3586899350705,Private room,55,1,24,2017-05-07,1.44,4,350
13297994,Room in Apartment in Brussel Center,27481238,Noam,,Saint-Josse-ten-Noode,50.85839800485001,4.358313302633472,Private room,26,1,5,2016-09-24,0.44,1,312
2446319,True Bxl experience: EU and City Center,12508632,Cinzia,,Saint-Josse-ten-Noode,50.84868518642944,4.374154016804887,Entire home/apt,65,4,8,2017-04-16,0.22,1,275
4223984,Chambre rez-de-jardin de charme,5517832,Véronique,,Saint-Josse-ten-Noode,50.852255009854446,4.3727791173344075,Private room,35,2,101,2017-05-07,3.19,1,330
2584960,"Semi-studio, 2nd floor, 40m²",13234621,Maarten,,Saint-Josse-ten-Noode,50.85604378872739,4.372268770465205,Private room,21,28,4,2016-04-15,0.11,3,282
7104569,"Cozy room Botanique & centre, t64",23082521,Serenia,,Saint-Josse-ten-Noode,50.85441730419702,4.3696488852142465,Entire home/apt,17,30,4,2015-10-18,0.18,41,250
15051830,"Flat at small ""Champs Elysées"" of Saint Josse",95125483,Romana,,Saint-Josse-ten-Noode,50.850808182356225,4.378282083870478,Private room,20,1,69,2017-05-03,9.12,1,12
7675042,Mendelssohn - Near EU,15211106,Philippe Et Zoé,,Saint-Josse-ten-Noode,50.852428210444636,4.372789431895382,Private room,40,2,69,2017-04-16,3.55,5,349
3337957,Fully furnished bedroom near all conveniences!,5953373,Emily,,Saint-Josse-ten-Noode,50.85294651752728,4.373421191444327,Private room,40,2,19,2017-04-30,0.67,1,281
7728769,Ravel - near EU,15211106,Philippe Et Zoé,,Saint-Josse-ten-Noode,50.85158301113877,4.372565824159103,Private room,40,2,74,2017-04-23,3.81,5,346
59503,Covent Garden Guest Room,282079,Aida,,Saint-Josse-ten-Noode,50.858496101297156,4.361165852546587,Private room,55,1,238,2017-04-29,3.13,1,38
17295534,The Oriental Room,116507837,Kamel,,Saint-Josse-ten-Noode,50.85495558127932,4.3679281715502976,Private room,63,1,4,2017-04-18,2.07,1,362
5886446,Mari's Cosy (EU - CENTER),9626884,Julian,,Saint-Josse-ten-Noode,50.85077502925494,4.374670931832344,Entire home/apt,54,4,25,2017-04-17,1.00,28,302
6099299,Best View of Brussels -Vintage Flat,8733417,Anthony,,Saint-Josse-ten-Noode,50.85071005601687,4.371466360607376,Private room,50,2,0,,,1,0
5023786,Cocoon apartment near Parc/Palais Royal in Madou,19427428,Adrien,,Saint-Josse-ten-Noode,50.848758113680255,4.369798028834186,Entire home/apt,65,2,23,2017-05-08,0.87,33,344
7079600,Petine chambre sur le jardin,10641130,Laura,,Saint-Josse-ten-Noode,50.85128962217839,4.375520030649607,Private room,23,1,0,,,1,0
7104247,"Cosy room Botanique & centre, t63",23082521,Serenia,,Saint-Josse-ten-Noode,50.85337171984559,4.369682500872705,Entire home/apt,17,30,4,2016-10-07,0.18,41,159
17461305,NEW! Lovely apartment with terrasse.,8885069,Nicola,,Saint-Josse-ten-Noode,50.852318664646106,4.37672370851983,Entire home/apt,50,3,2,2017-03-27,0.88,1,17
16867572,Cosy and luminous room in the center of Brussels,11729855,Ines,,Saint-Josse-ten-Noode,50.85332808627372,4.375221448026294,Private room,61,2,1,2017-02-24,0.40,1,198
4972783,Private appartment-Duplex,25633355,Mélanie,,Saint-Josse-ten-Noode,50.85058469372878,4.374642358030461,Entire home/apt,49,2,16,2017-04-17,0.71,2,258
9511815,New and equipped large studio,46865560,Mirko,,Saint-Josse-ten-Noode,50.84992108048226,4.373070063889053,Entire home/apt,55,2,1,2017-01-01,0.23,1,309
16032634,Flat in the <3 of Brussels - Metro,104307541,Joeri,,Saint-Josse-ten-Noode,50.84913144454561,4.370878386078051,Entire home/apt,50,2,7,2017-01-25,1.25,1,312
9084958,"Studio near EU, Schuman&Madou V1G",5583501,Melia,,Saint-Josse-ten-Noode,50.851468048605284,4.378446103884228,Entire home/apt,40,1,6,2017-04-17,0.65,21,312
17768266,Entire apartment - Madou Area,6269400,Maud,,Saint-Josse-ten-Noode,50.85060486496509,4.374355764037097,Entire home/apt,60,3,0,,,1,13
6104324,Studio Penthouse Brussels,31673541,Nicolas,,Saint-Josse-ten-Noode,50.84895587853582,4.372589471509546,Entire home/apt,35,2,2,2016-06-19,0.08,1,0
957524,Nice duplex with private garden,5207743,Carine & Her Sister,,Saint-Josse-ten-Noode,50.85323259688605,4.375792322402833,Entire home/apt,50,3,133,2017-04-23,2.61,1,42
9951696,Cozy studio in int'l residenceT1A,23082521,Serenia,,Saint-Josse-ten-Noode,50.85553261408115,4.369299423017442,Entire home/apt,25,4,2,2016-11-01,0.25,41,360
3365060,WHOLE COSY APARTMENT / EU AREA,16977716,Aurélie,,Saint-Josse-ten-Noode,50.84855980632632,4.372691830504299,Entire home/apt,47,2,30,2016-06-18,0.86,1,8
15488785,Cosy room/modern Flat. EUR district,19409251,Roland,,Saint-Josse-ten-Noode,50.85059073572262,4.376550859709972,Private room,39,3,12,2017-04-25,1.88,1,252
9246321,la chambre fleurie,48050545,Lise,,Saint-Josse-ten-Noode,50.85567416668929,4.372481140825263,Private room,20,7,1,2017-04-20,0.13,2,34
3364421,"",12900179,Julie,,Saint-Josse-ten-Noode,50.851127361542744,4.37061168103505,Entire home/apt,50,3,28,2017-03-31,1.09,1,262
6936128,Apartment + garden in city center,19585152,Lionel,,Saint-Josse-ten-Noode,50.85724979762608,4.359433922736077,Entire home/apt,75,3,2,2015-08-07,0.09,1,0
6659597,Confortab 2 bedroom flat 80 sqm + Free parking,22916618,Hakem,,Saint-Josse-ten-Noode,50.85478386365918,4.369174702703585,Entire home/apt,97,1,87,2017-04-20,3.82,3,270
16684464,Beautiful and spacious apartment in the EU quarter,32955225,Lena,,Saint-Josse-ten-Noode,50.851236224976134,4.377330412228544,Entire home/apt,75,1,2,2017-04-16,0.64,1,29
7103371,"Cozy room, botanique &centre, t62",23082521,Serenia,,Saint-Josse-ten-Noode,50.85356011407354,4.369894530416975,Entire home/apt,17,30,2,2017-04-07,0.10,41,323
18502543,At Alphonse's,124536626,Julie,,Saint-Josse-ten-Noode,50.850663318993085,4.37006841684755,Entire home/apt,65,1,0,,,1,125
12751578,Appartement Bruxelles 100 m2,24160918,Gael,,Saint-Josse-ten-Noode,50.85197404545451,4.3776987876704085,Entire home/apt,45,2,4,2016-11-13,0.39,1,0
13538349,Hugs' Nicely One,6085287,Huguette,,Saint-Josse-ten-Noode,50.85052176046299,4.376430337725878,Entire home/apt,54,2,47,2017-04-20,4.43,1,107
7153059,Colocation des Quatre Journées,13443011,Celine,,Saint-Josse-ten-Noode,50.85300358785672,4.378230168345491,Private room,20,4,3,2015-08-05,0.14,1,0
13619752,Camping Town : Cabane double,1517375,Camping Town,,Saint-Josse-ten-Noode,50.854729677258256,4.367493349800205,Private room,45,2,1,2017-04-16,1,6,127
6885573,Beautiful apartment in Brussels,36077421,Lionel,,Saint-Josse-ten-Noode,50.84891862849673,4.375327151744962,Entire home/apt,40,1,5,2016-07-29,0.24,1,0
7655614,Stravinsky - Near EU,15211106,Philippe Et Zoé,,Saint-Josse-ten-Noode,50.851323689075585,4.3716052110207055,Entire home/apt,50,6,15,2017-01-29,0.91,5,277
9473494,studio,49098806,Salma,,Saint-Josse-ten-Noode,50.85710507683076,4.366067830725459,Entire home/apt,47,2,57,2017-04-21,3.28,1,334
7327151,ancienne maison bruxelloise,37043509,Lina,,Saint-Josse-ten-Noode,50.85662135944137,4.368305966335573,Entire home/apt,100,2,17,2017-01-02,0.85,4,365
2193168,Camping Town : Tree-Houses Lodging,1517375,Camping Town,,Saint-Josse-ten-Noode,50.85458553827055,4.368536581518375,Private room,25,3,0,,,6,127
510929,Room for one under the roof,2210824,Carine,,Saint-Josse-ten-Noode,50.85333363923531,4.375922235710155,Private room,31,3,96,2017-04-18,1.62,1,41
9882021,"Studio near EU, Schuman&Madou V2D",5583501,Melia,,Saint-Josse-ten-Noode,50.85118099417027,4.379520596145915,Entire home/apt,59,1,4,2016-06-30,0.26,21,136
15419793,Single room,56041157,Denis,,Saint-Josse-ten-Noode,50.85038743775491,4.37391168948079,Private room,26,1,10,2016-12-13,1.44,2,363
8481838,charming and quiet flat in Brussels,10054089,Cinzia,,Saint-Josse-ten-Noode,50.848653059017224,4.372857818633404,Entire home/apt,55,2,4,2015-11-15,0.21,1,310
952213,"Luminous, Modern & Design Flat in the City Center!",5168736,Luca,,Saint-Josse-ten-Noode,50.85399489047452,4.3685895523022005,Entire home/apt,65,3,127,2017-04-24,3.55,3,64
17725128,Studio near Madou and EU HQ-S1D,5583501,Melia,,Saint-Josse-ten-Noode,50.85223670929935,4.374178023419142,Entire home/apt,48,1,0,,,21,333
1951839,Lovely Apartment in Brussels City,10092477,Nicolas,,Saint-Josse-ten-Noode,50.848527338876636,4.371955245152867,Entire home/apt,65,2,130,2017-04-12,3.10,4,336
10831173,Apartment  65m2 Brussels center,42796252,Hicham,,Saint-Josse-ten-Noode,50.85341869716193,4.36642506471879,Entire home/apt,65,2,19,2017-04-19,1.49,1,357
4467578,"Semi-studio, 1st floor, 40m²",13234621,Maarten,,Saint-Josse-ten-Noode,50.85624980581936,4.3713489184176675,Private room,21,28,2,2015-08-18,0.09,3,311
7488553,Du cardinal,36269143,François,,Saint-Josse-ten-Noode,50.84891822384242,4.37807681775232,Private room,30,1,0,,,1,0
9602027,Amazing 2 bedroom APRT perfectly located in Madou,19427428,Adrien,,Saint-Josse-ten-Noode,50.84724345645651,4.369888631453335,Entire home/apt,75,2,12,2017-04-17,1.28,33,309
12141449,Cosy & bright 1 bedroom apartment,5097856,Marion,,Saint-Josse-ten-Noode,50.8539395483539,4.37655215542908,Entire home/apt,40,2,7,2016-08-18,0.55,1,0
7454733,T6D new studio in int'l residence,23082521,Serenia,,Saint-Josse-ten-Noode,50.8548728815072,4.36863605412099,Entire home/apt,25,4,7,2016-10-22,0.43,41,310
2752854,Botanic Apartment,14081252,Yacine,,Saint-Josse-ten-Noode,50.856204419460894,4.364369367007145,Entire home/apt,77,2,16,2017-05-01,0.53,1,360
80090,"""LA VILLA BRUSSELS"" B&B room 1",432392,Nicolas,,Watermael-Boitsfort,50.80484693438013,4.419569430421512,Private room,95,1,4,2017-04-22,0.05,4,52
9315875,Big room in a house with garden,33711441,Morgane,,Watermael-Boitsfort,50.809596120895705,4.397757521363441,Private room,29,2,55,2017-04-10,3.05,4,77
88206,Large room in leafy neighbourhood,482601,Cheryl,,Watermael-Boitsfort,50.80848424353849,4.402841504858036,Private room,60,2,8,2013-09-24,0.11,1,364
18135016,Belle grande chambre dans écrin de verdure,70648254,Eleonore,,Watermael-Boitsfort,50.80638819907593,4.400347810916035,Private room,60,1,2,2017-04-26,2,2,77
1096978,Nice apartment in Brussels for 2-4,5600111,Stephan,,Watermael-Boitsfort,50.81154864435018,4.39470370345032,Entire home/apt,80,3,1,2013-07-05,0.02,2,358
3279623,Appartement paisible et lumineux ,14668038,Claudine,,Watermael-Boitsfort,50.81245677282459,4.402084380621077,Entire home/apt,60,2,29,2017-04-29,0.85,1,365
